#Iter, abs. error
10, 0.0010325069665103
20, 0.0010324487661801
30, 0.0010324087308067
40, 0.0010323774144576
50, 0.0010323512887338
60, 0.0010323286451939
70, 0.0010323085235931
80, 0.0010322903279640
90, 0.0010322736610592
100, 0.0010322582434190
110, 0.0010322438700007
120, 0.0010322303852270
130, 0.0010322176677906
140, 0.0010322056209565
150, 0.0010321941661241
160, 0.0010321832384074
170, 0.0010321727835126
180, 0.0010321627554760
190, 0.0010321531149884
200, 0.0010321438281316
210, 0.0010321348654071
220, 0.0010321262009802
230, 0.0010321178120822
240, 0.0010321096785325
250, 0.0010321017823530
260, 0.0010320941074524
270, 0.0010320866393668
280, 0.0010320793650440
290, 0.0010320722726633
300, 0.0010320653514832
310, 0.0010320585917129
320, 0.0010320519844021
330, 0.0010320455213471
340, 0.0010320391950091
350, 0.0010320329984443
360, 0.0010320269252425
370, 0.0010320209694735
380, 0.0010320151256405
390, 0.0010320093886388
400, 0.0010320037537192
410, 0.0010319982164560
420, 0.0010319927727178
430, 0.0010319874186426
440, 0.0010319821506145
450, 0.0010319769652434
460, 0.0010319718593465
470, 0.0010319668299317
480, 0.0010319618741830
490, 0.0010319569894465
