#Iter, abs. error
10, 0.0000172543695350
20, 0.0000095348097521
30, 0.0000069085938034
40, 0.0000055486387429
50, 0.0000047045705310
60, 0.0000041233575885
70, 0.0000036950542594
80, 0.0000033639779886
90, 0.0000030988087662
100, 0.0000028805298992
110, 0.0000026969050439
120, 0.0000025396933069
130, 0.0000024031353667
140, 0.0000022830799345
150, 0.0000021764548897
160, 0.0000020809342146
170, 0.0000019947211936
180, 0.0000019164032430
190, 0.0000018448522704
200, 0.0000017791547645
210, 0.0000017185617620
220, 0.0000016624523854
230, 0.0000016103068277
240, 0.0000015616860260
250, 0.0000015162161520
260, 0.0000014735766207
270, 0.0000014334907077
280, 0.0000013957181254
290, 0.0000013600490886
300, 0.0000013262995256
310, 0.0000012943071799
320, 0.0000012639284121
330, 0.0000012350355563
340, 0.0000012075147202
350, 0.0000011812639434
360, 0.0000011561916457
370, 0.0000011322153145
380, 0.0000011092603868
390, 0.0000010872592947
400, 0.0000010661506451
410, 0.0000010458785139
420, 0.0000010263918342
430, 0.0000010076438663
440, 0.0000009895917353
450, 0.0000009721960279
460, 0.0000009554204377
470, 0.0000009392314555
480, 0.0000009235980942
490, 0.0000009084916475
500, 0.0000008938854751
510, 0.0000008797548125
520, 0.0000008660766015
530, 0.0000008528293394
540, 0.0000008399929435
550, 0.0000008275486307
560, 0.0000008154788084
570, 0.0000008037669773
580, 0.0000007923976435
590, 0.0000007813562388
600, 0.0000007706290490
610, 0.0000007602031494
620, 0.0000007500663452
630, 0.0000007402071180
640, 0.0000007306145776
650, 0.0000007212784165
660, 0.0000007121888704
670, 0.0000007033366801
680, 0.0000006947130581
690, 0.0000006863096570
700, 0.0000006781185411
710, 0.0000006701321602
720, 0.0000006623433247
730, 0.0000006547451838
740, 0.0000006473312048
750, 0.0000006400951535
760, 0.0000006330310774
770, 0.0000006261332882
780, 0.0000006193963477
790, 0.0000006128150529
800, 0.0000006063844233
810, 0.0000006000996885
820, 0.0000005939562768
830, 0.0000005879498048
840, 0.0000005820760673
850, 0.0000005763310280
860, 0.0000005707108109
870, 0.0000005652116924
880, 0.0000005598300933
890, 0.0000005545625719
900, 0.0000005494058174
910, 0.0000005443566432
920, 0.0000005394119814
930, 0.0000005345688772
940, 0.0000005298244834
950, 0.0000005251760556
