#Iter, abs. error
10, 0.0008429199027873
20, 0.0008424297457312
30, 0.0008420810818779
40, 0.0008417965386453
50, 0.0008415502443390
60, 0.0008413299545331
70, 0.0008411288149920
80, 0.0008409425554599
90, 0.0008407683072211
100, 0.0008406040327742
110, 0.0008404482222002
120, 0.0008402997186716
130, 0.0008401576118782
140, 0.0008400211696422
150, 0.0008398897922166
160, 0.0008397629806907
170, 0.0008396403145133
180, 0.0008395214351042
190, 0.0008394060336485
200, 0.0008392938418353
210, 0.0008391846247137
220, 0.0008390781751012
230, 0.0008389743091500
240, 0.0008388728627887
250, 0.0008387736888378
260, 0.0008386766546468
270, 0.0008385816401437
280, 0.0008384885362095
290, 0.0008383972433161
300, 0.0008383076703747
310, 0.0008382197337582
320, 0.0008381333564644
330, 0.0008380484673977
340, 0.0008379650007482
350, 0.0008378828954524
360, 0.0008378020947239
370, 0.0008377225456417
380, 0.0008376441987889
390, 0.0008375670079336
400, 0.0008374909297465
410, 0.0008374159235505
420, 0.0008373419510971
430, 0.0008372689763664
440, 0.0008371969653888
450, 0.0008371258860837
460, 0.0008370557081151
470, 0.0008369864027604
480, 0.0008369179427923
490, 0.0008368503023715
500, 0.0008367834569487
