#Iter, abs. error
10, 0.0008826846744597
20, 0.0007973989991618
30, 0.0007325077621657
40, 0.0006822524088272
50, 0.0006427940128172
60, 0.0006114378596774
70, 0.0005862392413238
80, 0.0005657706810574
90, 0.0005489712855706
100, 0.0005350444589676
110, 0.0005233865388747
120, 0.0005135361380755
130, 0.0005051377326599
140, 0.0004979152245610
150, 0.0004916525749713
160, 0.0004861795007536
170, 0.0004813608281344
180, 0.0004770885098558
190, 0.0004732755970733
200, 0.0004698516565237
210, 0.0004667592638725
220, 0.0004639513038558
230, 0.0004613888791818
240, 0.0004590396816054
250, 0.0004568767159514
260, 0.0004548772951966
270, 0.0004530222448422
280, 0.0004512952697264
290, 0.0004496824475503
300, 0.0004481718217289
310, 0.0004467530724750
320, 0.0004454172497869
330, 0.0004441565556476
340, 0.0004429641655215
350, 0.0004418340813726
360, 0.0004407610100795
370, 0.0004397402624009
380, 0.0004387676686437
390, 0.0004378395079639
400, 0.0004369524488420
410, 0.0004361034987565
420, 0.0004352899614599
430, 0.0004345094005652
440, 0.0004337596083894
450, 0.0004330385791959
460, 0.0004323444861311
470, 0.0004316756612742
480, 0.0004310305783234
