#Iter, abs. error
10, 0.0006565697735163
20, 0.0006327623225686
30, 0.0006112978946546
40, 0.0005912854326874
50, 0.0005723710393943
60, 0.0005543646180243
70, 0.0005371463414760
80, 0.0005206326372323
90, 0.0005047610039312
100, 0.0004894822653253
110, 0.0004747562239349
120, 0.0004605490409182
130, 0.0004468315651752
140, 0.0004335782182537
150, 0.0004207662216721
160, 0.0004083750442675
170, 0.0003963859960343
180, 0.0003847819224991
190, 0.0003735469699346
200, 0.0003626664016500
210, 0.0003521264518672
220, 0.0003419142077618
230, 0.0003320175129571
240, 0.0003224248876021
250, 0.0003131254614402
260, 0.0003041089171836
270, 0.0002953654421515
280, 0.0002868856866076
290, 0.0002786607275793
300, 0.0002706820372034
310, 0.0002629414548397
320, 0.0002554311623482
330, 0.0002481436620395
340, 0.0002410717569005
350, 0.0002342085327704
360, 0.0002275473421970
370, 0.0002210817897510
380, 0.0002148057186104
390, 0.0002087131982581
400, 0.0002027985131615
410, 0.0001970561523187
420, 0.0001914807995771
430, 0.0001860673246402
440, 0.0001808107746922
450, 0.0001757063665771
460, 0.0001707494794802
470, 0.0001659356480639
480, 0.0001612605560163
490, 0.0001567200299775
500, 0.0001523100338096
510, 0.0001480266631846
