#Iter, abs. error
10, 0.0020432024844379
20, 0.0020392626316705
30, 0.0020375030407943
40, 0.0020364040105230
50, 0.0020356273711391
60, 0.0020350400049993
70, 0.0020345754872596
80, 0.0020341960033416
90, 0.0020338781650414
100, 0.0020336066439254
110, 0.0020333709420238
120, 0.0020331636106364
130, 0.0020329792061352
140, 0.0020328136484488
150, 0.0020326638117782
160, 0.0020325272550951
170, 0.0020324020397823
180, 0.0020322866032310
190, 0.0020321796693103
200, 0.0020320801836933
210, 0.0020319872662940
220, 0.0020319001757054
230, 0.0020318182822065
240, 0.0020317410469869
250, 0.0020316680059522
260, 0.0020315987569519
270, 0.0020315329495977
280, 0.0020314702770676
290, 0.0020314104694483
300, 0.0020313532882829
310, 0.0020312985220712
320, 0.0020312459825310
330, 0.0020311955014707
340, 0.0020311469281591
350, 0.0020311001270995
360, 0.0020310549761386
370, 0.0020310113648497
380, 0.0020309691931471
390, 0.0020309283700914
400, 0.0020308888128569
410, 0.0020308504458358
420, 0.0020308131998576
430, 0.0020307770115082
440, 0.0020307418225320
450, 0.0020307075793084
460, 0.0020306742323891
470, 0.0020306417360904
480, 0.0020306100481322
490, 0.0020305791293171
500, 0.0020305489432459
