#Iter, abs. error
10, 0.0005714330791221
20, 0.0005359742390704
30, 0.0005187298075388
40, 0.0005069028213342
50, 0.0004977100904675
60, 0.0004901044154391
70, 0.0004835709739354
80, 0.0004778143081511
90, 0.0004726475936806
100, 0.0004679447287114
110, 0.0004636164732582
120, 0.0004595973262945
130, 0.0004558377757584
140, 0.0004522994722074
150, 0.0004489520958333
160, 0.0004457712523275
170, 0.0004427370181978
180, 0.0004398329092856
190, 0.0004370451327239
200, 0.0004343620334030
210, 0.0004317736768780
220, 0.0004292715299193
230, 0.0004268482122327
240, 0.0004244973009310
250, 0.0004222131747122
260, 0.0004199908883513
270, 0.0004178260706320
280, 0.0004157148406201
290, 0.0004136537384458
300, 0.0004116396676714
310, 0.0004096698469993
320, 0.0004077417695668
330, 0.0004058531684524
340, 0.0004040019873020
350, 0.0004021863551998
360, 0.0004004045650808
370, 0.0003986550551131
380, 0.0003969363925805
390, 0.0003952472598836
400, 0.0003935864423396
410, 0.0003919528175172
420, 0.0003903453458860
430, 0.0003887630625953
440, 0.0003872050702264
450, 0.0003856705323865
460, 0.0003841586680324
470, 0.0003826687464290
480, 0.0003812000826609
490, 0.0003797520336281
500, 0.0003783239944649
510, 0.0003769153953319
520, 0.0003755256985346
530, 0.0003741543959320
540, 0.0003728010066007
