#Iter, abs. error
10, 0.0007442121001390
20, 0.0005901833920291
30, 0.0005120579994568
40, 0.0004630619662142
50, 0.0004283092165106
60, 0.0004018475386652
70, 0.0003807852229928
80, 0.0003635006970575
90, 0.0003489928044980
100, 0.0003366016015105
110, 0.0003258708149373
120, 0.0003164730546461
130, 0.0003081661900163
140, 0.0003007665407326
150, 0.0002941317089613
160, 0.0002881492059030
170, 0.0002827286964263
180, 0.0002777965771330
190, 0.0002732921020855
200, 0.0002691645605554
210, 0.0002653711855400
220, 0.0002618755797001
230, 0.0002586465139274
240, 0.0002556569983493
250, 0.0002528835552474
260, 0.0002503056434878
270, 0.0002479051979608
280, 0.0002456662572763
290, 0.0002435746598941
300, 0.0002416177938573
310, 0.0002397843889239
320, 0.0002380643425552
330, 0.0002364485731877
340, 0.0002349288956875
350, 0.0002334979149894
360, 0.0002321489347640
370, 0.0002308758785923
380, 0.0002296732216265
390, 0.0002285359310930
400, 0.0002274594142993
410, 0.0002264394730407
420, 0.0002254722634922
430, 0.0002245542608252
440, 0.0002236822279060
450, 0.0002228531875405
460, 0.0002220643978032
470, 0.0002213133300641
480, 0.0002205976493766
490, 0.0002199151969413
500, 0.0002192639743971
510, 0.0002186421297252
520, 0.0002180479445801
