#Iter, abs. error
10, 0.0012278631145932
20, 0.0012271159526566
30, 0.0012265931509375
40, 0.0012261775571742
50, 0.0012258265364041
60, 0.0012255195770044
70, 0.0012252450533572
80, 0.0012249956251133
90, 0.0012247662991580
100, 0.0012245534935730
110, 0.0012243545360758
120, 0.0012241673725830
130, 0.0012239903866697
140, 0.0012238222818767
150, 0.0012236620017824
160, 0.0012235086738910
170, 0.0012233615691547
180, 0.0012232200721041
190, 0.0012230836583826
200, 0.0012229518775697
210, 0.0012228243398604
220, 0.0012227007056041
230, 0.0012225806769979
240, 0.0012224639914231
250, 0.0012223504160511
260, 0.0012222397434412
270, 0.0012221317879190
280, 0.0012220263825771
290, 0.0012219233767738
300, 0.0012218226340346
310, 0.0012217240302827
320, 0.0012216274523362
330, 0.0012215327966288
340, 0.0012214399681124
350, 0.0012213488793137
360, 0.0012212594495186
370, 0.0012211716040648
380, 0.0012210852737254
390, 0.0012210003941703
400, 0.0012209169054936
410, 0.0012208347517977
420, 0.0012207538808259
430, 0.0012206742436375
440, 0.0012205957943183
450, 0.0012205184897239
460, 0.0012204422892492
470, 0.0012203671546228
480, 0.0012202930497223
490, 0.0012202199404076
500, 0.0012201477943710
