#Iter, abs. error
10, 0.0020431132720723
20, 0.0020392132003656
30, 0.0020374791456719
40, 0.0020363910379888
50, 0.0020356187825310
60, 0.0020350328729950
70, 0.0020345685252345
80, 0.0020341886627097
90, 0.0020338702211821
100, 0.0020335980097867
110, 0.0020333615866655
120, 0.0020331535251815
130, 0.0020329683905681
140, 0.0020328021071830
150, 0.0020326515526026
160, 0.0020325142891762
170, 0.0020323883817938
180, 0.0020322722713068
190, 0.0020321646847772
200, 0.0020320645706368
210, 0.0020319710510293
220, 0.0020318833862209
230, 0.0020318009476261
240, 0.0020317231970828
250, 0.0020316496707219
260, 0.0020315799662655
270, 0.0020315137329138
280, 0.0020314506632109
290, 0.0020313904864421
300, 0.0020313329632269
310, 0.0020312778810579
320, 0.0020312250505917
330, 0.0020311743025457
340, 0.0020311254850865
350, 0.0020310784616179
360, 0.0020310331089000
370, 0.0020309893154407
380, 0.0020309469801146
390, 0.0020309060109730
400, 0.0020308663242134
410, 0.0020308278432849
420, 0.0020307904981092
430, 0.0020307542243990
440, 0.0020307189630616
450, 0.0020306846596733
460, 0.0020306512640177
470, 0.0020306187296766
480, 0.0020305870136683
490, 0.0020305560761264
500, 0.0020305258800138
