#Iter, abs. error
10, 0.0002424925671652
20, 0.0002398701956529
30, 0.0002375019680888
40, 0.0002352801738591
50, 0.0002331659774051
60, 0.0002311400092793
70, 0.0002291907568567
80, 0.0002273105455251
90, 0.0002254938221090
100, 0.0002237363142458
110, 0.0002220345765649
120, 0.0002203857269781
130, 0.0002187872843259
140, 0.0002172370636369
150, 0.0002157331058816
160, 0.0002142736292870
170, 0.0002128569946260
180, 0.0002114816798504
190, 0.0002101462611407
200, 0.0002088493984688
210, 0.0002075898244010
220, 0.0002063663352707
230, 0.0002051777841147
240, 0.0002040230749399
250, 0.0002029011580100
260, 0.0002018110259223
270, 0.0002007517103042
280, 0.0001997222790014
290, 0.0001987218336603
300, 0.0001977495076279
310, 0.0001968044641121
320, 0.0001958858945557
330, 0.0001949930171872
340, 0.0001941250757199
350, 0.0001932813381762
360, 0.0001924610958165
370, 0.0001916636621596
380, 0.0001908883720796
390, 0.0001901345809705
400, 0.0001894016639691
410, 0.0001886890152288
420, 0.0001879960472386
430, 0.0001873221901820
440, 0.0001866668913315
450, 0.0001860296144750
460, 0.0001854098393703
470, 0.0001848070612269
480, 0.0001842207902101
490, 0.0001836505509675
500, 0.0001830958821754
510, 0.0001825563361031
