#Iter, abs. error
10, 0.0014083477628184
20, 0.0014081058605222
30, 0.0014079286989882
40, 0.0014077853411852
50, 0.0014076638531671
60, 0.0014075580259109
70, 0.0014074640720680
80, 0.0014073794562333
90, 0.0014073023799392
100, 0.0014072315164202
110, 0.0014071658578531
120, 0.0014071046208620
130, 0.0014070471851194
140, 0.0014069930518345
150, 0.0014069418147036
160, 0.0014068931389826
170, 0.0014068467460541
180, 0.0014068024018336
190, 0.0014067599079315
200, 0.0014067190948318
210, 0.0014066798165746
220, 0.0014066419465713
230, 0.0014066053742854
240, 0.0014065700025790
250, 0.0014065357455764
260, 0.0014065025269334
270, 0.0014064702784231
280, 0.0014064389387761
290, 0.0014064084527209
300, 0.0014063787701855
310, 0.0014063498456302
320, 0.0014063216374858
330, 0.0014062941076777
340, 0.0014062672212222
350, 0.0014062409458797
360, 0.0014062152518583
370, 0.0014061901115573
380, 0.0014061654993440
390, 0.0014061413913609
400, 0.0014061177653559
410, 0.0014060946005336
420, 0.0014060718774245
430, 0.0014060495777689
440, 0.0014060276844142
450, 0.0014060061812236
460, 0.0014059850529939
470, 0.0014059642853827
480, 0.0014059438648421
490, 0.0014059237785601
500, 0.0014059040144061
510, 0.0014058845608833
