#Iter, abs. error
10, 0.0005141963051798
20, 0.0005076953774685
30, 0.0005020354894088
40, 0.0004968224502034
50, 0.0004919174098600
60, 0.0004872526695821
70, 0.0004827889831245
80, 0.0004785009022872
90, 0.0004743705538937
100, 0.0004703846053620
110, 0.0004665326322523
120, 0.0004628061726081
130, 0.0004591981464553
140, 0.0004557024823826
150, 0.0004523138678509
160, 0.0004490275766956
170, 0.0004458393465764
180, 0.0004427452897656
190, 0.0004397418268006
200, 0.0004368256361883
210, 0.0004339936156188
220, 0.0004312428515840
230, 0.0004285705952383
240, 0.0004259742429658
250, 0.0004234513205424
260, 0.0004209994700826
270, 0.0004186164391633
280, 0.0004163000716723
290, 0.0004140483000329
300, 0.0004118591385394
310, 0.0004097306775947
320, 0.0004076610786888
330, 0.0004056485699885
340, 0.0004036914424356
350, 0.0004017880462720
360, 0.0003999367879234
370, 0.0003981361271892
380, 0.0003963845746917
390, 0.0003946806895500
400, 0.0003930230772462
410, 0.0003914103876603
420, 0.0003898413132510
430, 0.0003883145873652
440, 0.0003868289826609
450, 0.0003853833096308
460, 0.0003839764152155
470, 0.0003826071814963
480, 0.0003812745244609
490, 0.0003799773928334
500, 0.0003787147669643
510, 0.0003774856577727
