#Iter, abs. error
10, 0.0007536578223933
20, 0.0005980100976651
30, 0.0005180411738721
40, 0.0004675471235681
50, 0.0004316864339258
60, 0.0004044171589951
70, 0.0003827546400589
80, 0.0003650090090752
90, 0.0003501337389574
100, 0.0003374398886194
110, 0.0003264529523148
120, 0.0003168341168277
130, 0.0003083340276140
140, 0.0003007643176293
150, 0.0002939794104576
160, 0.0002878645257690
170, 0.0002823275583000
180, 0.0002772934459862
190, 0.0002727001782374
200, 0.0002684959096752
210, 0.0002646368345870
220, 0.0002610855949752
230, 0.0002578100695588
240, 0.0002547824392234
250, 0.0002519784561355
260, 0.0002493768650132
270, 0.0002469589395746
280, 0.0002447081072425
290, 0.0002426096422685
300, 0.0002406504124803
310, 0.0002388186684941
320, 0.0002371038668918
330, 0.0002354965208155
340, 0.0002339880728959
350, 0.0002325707865201
360, 0.0002312376522831
370, 0.0002299823070989
380, 0.0002287989639392
390, 0.0002276823505530
400, 0.0002266276558158
410, 0.0002256304825984
420, 0.0002246868062316
430, 0.0002237929377968
440, 0.0002229454915950
450, 0.0002221413562465
460, 0.0002213776689567
470, 0.0002206517925508
480, 0.0002199612949385
490, 0.0002193039307136
500, 0.0002186776246394
510, 0.0002180804567963
520, 0.0002175106492060
530, 0.0002169665537629
