#Iter, abs. error
10, 0.0001072755109584
20, 0.0000330133379825
30, 0.0000152300356243
40, 0.0000109212142847
50, 0.0000094561602691
60, 0.0000086402189745
70, 0.0000080821929902
80, 0.0000076554043198
90, 0.0000073086191970
100, 0.0000070149626009
110, 0.0000067614363672
120, 0.0000065393749072
130, 0.0000063421808799
140, 0.0000061649350104
150, 0.0000060039938490
160, 0.0000058566128752
170, 0.0000057205887346
180, 0.0000055941947801
190, 0.0000054760408165
200, 0.0000053650333454
210, 0.0000052602957726
220, 0.0000051611187840
230, 0.0000050669198024
240, 0.0000049772164046
250, 0.0000048916045398
260, 0.0000048097416517
270, 0.0000047313345224
280, 0.0000046561305216
290, 0.0000045839108594
300, 0.0000045144849573
310, 0.0000044476855764
320, 0.0000043833646304
330, 0.0000043213897693
340, 0.0000042616415902
350, 0.0000042040113110
360, 0.0000041483988896
370, 0.0000040947115758
380, 0.0000040428628057
390, 0.0000039927713607
400, 0.0000039443607203
410, 0.0000038975585572
420, 0.0000038522963466
430, 0.0000038085090747
440, 0.0000037661350230
450, 0.0000037251156004
460, 0.0000036853951926
470, 0.0000036469210097
480, 0.0000036096429235
490, 0.0000035735132928
500, 0.0000035384867868
510, 0.0000035045202136
520, 0.0000034715723616
530, 0.0000034396038578
540, 0.0000034085770415
550, 0.0000033784558524
560, 0.0000033492057305
570, 0.0000033207935223
580, 0.0000032931873936
590, 0.0000032663567440
600, 0.0000032402721265
610, 0.0000032149051716
620, 0.0000031902285164
630, 0.0000031662157418
640, 0.0000031428413158
650, 0.0000031200805446
660, 0.0000030979095315
670, 0.0000030763051425
680, 0.0000030552449798
690, 0.0000030347073614
700, 0.0000030146713079
710, 0.0000029951165353
720, 0.0000029760234523
730, 0.0000029573731624
740, 0.0000029391474686
750, 0.0000029213288801
760, 0.0000029039006202
