#Iter, abs. error
10, 0.0000233885739560
20, 0.0000095856555437
30, 0.0000062979242536
40, 0.0000048454095212
50, 0.0000040121767149
60, 0.0000034616468680
70, 0.0000030667650554
80, 0.0000027671173761
90, 0.0000025300949143
100, 0.0000023367151189
110, 0.0000021752028620
120, 0.0000020378365814
130, 0.0000019193084046
140, 0.0000018158223894
150, 0.0000017245736196
160, 0.0000016434336598
170, 0.0000015707523011
180, 0.0000015052273798
190, 0.0000014458160973
200, 0.0000013916727035
210, 0.0000013421035792
220, 0.0000012965341815
230, 0.0000012544843015
240, 0.0000012155492697
250, 0.0000011793854992
260, 0.0000011456992375
270, 0.0000011142377238
280, 0.0000010847821720
290, 0.0000010571421551
300, 0.0000010311510731
310, 0.0000010066624701
320, 0.0000009835470202
330, 0.0000009616900447
340, 0.0000009409894540
350, 0.0000009213540332
360, 0.0000009027020039
370, 0.0000008849598135
380, 0.0000008680611091
390, 0.0000008519458647
400, 0.0000008365596347
410, 0.0000008218529129
420, 0.0000008077805795
430, 0.0000007943014222
440, 0.0000007813777197
450, 0.0000007689748781
460, 0.0000007570611128
470, 0.0000007456071684
480, 0.0000007345860722
490, 0.0000007239729162
500, 0.0000007137446635
510, 0.0000007038799764
520, 0.0000006943590634
530, 0.0000006851635420
540, 0.0000006762763163
550, 0.0000006676814667
560, 0.0000006593641517
570, 0.0000006513105179
580, 0.0000006435076205
590, 0.0000006359433498
600, 0.0000006286063662
610, 0.0000006214860398
620, 0.0000006145723964
630, 0.0000006078560686
640, 0.0000006013282500
650, 0.0000005949806549
660, 0.0000005888054805
670, 0.0000005827953724
680, 0.0000005769433939
690, 0.0000005712429962
700, 0.0000005656879925
710, 0.0000005602725339
720, 0.0000005549910861
730, 0.0000005498384098
740, 0.0000005448095405
750, 0.0000005398997720
760, 0.0000005351046393
770, 0.0000005304199039
780, 0.0000005258415394
790, 0.0000005213657193
800, 0.0000005169888040
810, 0.0000005127073305
820, 0.0000005085180013
830, 0.0000005044176750
840, 0.0000005004033573
850, 0.0000004964721925
860, 0.0000004926214556
870, 0.0000004888485450
880, 0.0000004851509756
890, 0.0000004815263725
900, 0.0000004779724646
910, 0.0000004744870795
920, 0.0000004710681379
930, 0.0000004677136487
940, 0.0000004644217043
950, 0.0000004611904763
960, 0.0000004580182114
970, 0.0000004549032276
980, 0.0000004518439104
990, 0.0000004488387095
1000, 0.0000004458861356
1010, 0.0000004429847573
1020, 0.0000004401331985
1030, 0.0000004373301352
1040, 0.0000004345742936
1050, 0.0000004318644469
1060, 0.0000004291994141
1070, 0.0000004265780568
1080, 0.0000004239992778
1090, 0.0000004214620193
1100, 0.0000004189652606
1110, 0.0000004165080166
1120, 0.0000004140893364
1130, 0.0000004117083015
1140, 0.0000004093640246
1150, 0.0000004070556479
1160, 0.0000004047823422
1170, 0.0000004025433053
1180, 0.0000004003377609
1190, 0.0000003981649580
1200, 0.0000003960241689
1210, 0.0000003939146892
1220, 0.0000003918358360
1230, 0.0000003897869477
1240, 0.0000003877673827
1250, 0.0000003857765186
1260, 0.0000003838137519
1270, 0.0000003818784964
1280, 0.0000003799701835
1290, 0.0000003780882607
1300, 0.0000003762321916
1310, 0.0000003744014546
1320, 0.0000003725955432
1330, 0.0000003708139646
1340, 0.0000003690562397
1350, 0.0000003673219025
1360, 0.0000003656104996
1370, 0.0000003639215894
1380, 0.0000003622547425
1390, 0.0000003606095404
1400, 0.0000003589855756
1410, 0.0000003573824511
1420, 0.0000003557997800
1430, 0.0000003542371852
1440, 0.0000003526942990
1450, 0.0000003511707629
1460, 0.0000003496662274
1470, 0.0000003481803512
1480, 0.0000003467128015
1490, 0.0000003452632535
1500, 0.0000003438313900
1510, 0.0000003424169013
1520, 0.0000003410194852
1530, 0.0000003396388462
1540, 0.0000003382746959
1550, 0.0000003369267524
1560, 0.0000003355947401
1570, 0.0000003342783897
1580, 0.0000003329774380
1590, 0.0000003316916275
1600, 0.0000003304207066
1610, 0.0000003291644290
1620, 0.0000003279225538
1630, 0.0000003266948453
1640, 0.0000003254810731
1650, 0.0000003242810113
1660, 0.0000003230944390
1670, 0.0000003219211400
1680, 0.0000003207609026
1690, 0.0000003196135193
1700, 0.0000003184787872
1710, 0.0000003173565072
1720, 0.0000003162464845
1730, 0.0000003151485283
1740, 0.0000003140624514
1750, 0.0000003129880706
1760, 0.0000003119252061
1770, 0.0000003108736818
1780, 0.0000003098333251
1790, 0.0000003088039668
1800, 0.0000003077854408
1810, 0.0000003067775844
1820, 0.0000003057802380
1830, 0.0000003047932450
1840, 0.0000003038164518
1850, 0.0000003028497078
1860, 0.0000003018928651
1870, 0.0000003009457787
1880, 0.0000003000083063
1890, 0.0000002990803081
1900, 0.0000002981616472
1910, 0.0000002972521888
1920, 0.0000002963518009
1930, 0.0000002954603538
1940, 0.0000002945777203
1950, 0.0000002937037751
1960, 0.0000002928383956
1970, 0.0000002919814613
1980, 0.0000002911328536
1990, 0.0000002902924563
