#Iter, abs. error
10, 0.0020432568673276
20, 0.0020392772539903
30, 0.0020374874784728
40, 0.0020363832157020
50, 0.0020356083522394
60, 0.0020350236731621
70, 0.0020345613191456
80, 0.0020341833458173
90, 0.0020338665274894
100, 0.0020335957130396
110, 0.0020333605349460
120, 0.0020331536272009
130, 0.0020329695937757
140, 0.0020328043795779
150, 0.0020326548703604
160, 0.0020325186292420
170, 0.0020323937180213
180, 0.0020322785728928
190, 0.0020321719160685
200, 0.0020320726916832
210, 0.0020319800184817
220, 0.0020318931543320
230, 0.0020318114692159
240, 0.0020317344243980
250, 0.0020316615561607
260, 0.0020315924629628
270, 0.0020315267951955
280, 0.0020314642469329
290, 0.0020314045492307
300, 0.0020313474646391
310, 0.0020312927826757
320, 0.0020312403160660
330, 0.0020311898976010
340, 0.0020311413774952
350, 0.0020310946211538
360, 0.0020310495072757
370, 0.0020310059262348
380, 0.0020309637786921
390, 0.0020309229744014
400, 0.0020308834311776
410, 0.0020308450740020
420, 0.0020308078342440
430, 0.0020307716489819
440, 0.0020307364604084
450, 0.0020307022153089
460, 0.0020306688646017
470, 0.0020306363629332
480, 0.0020306046683190
490, 0.0020305737418261
500, 0.0020305435472904
510, 0.0020305140510648
