#Iter, abs. error
10, 0.0003718491176377
20, 0.0003705933988725
30, 0.0003697418119080
40, 0.0003690790090537
50, 0.0003685287655764
60, 0.0003680543470041
70, 0.0003676349609897
80, 0.0003672575881552
90, 0.0003669134862477
100, 0.0003665964752706
110, 0.0003663020104710
120, 0.0003660266432442
130, 0.0003657676891947
140, 0.0003655230141293
150, 0.0003652908907532
160, 0.0003650698996140
170, 0.0003648588587526
180, 0.0003646567725645
190, 0.0003644627938612
200, 0.0003642761952187
210, 0.0003640963469942
220, 0.0003639227002185
230, 0.0003637547731137
240, 0.0003635921403447
250, 0.0003634344243615
260, 0.0003632812883578
270, 0.0003631324304958
280, 0.0003629875791304
290, 0.0003628464888312
300, 0.0003627089370459
310, 0.0003625747212850
320, 0.0003624436567311
330, 0.0003623155741982
340, 0.0003621903183809
350, 0.0003620677463452
360, 0.0003619477262206
370, 0.0003618301360635
380, 0.0003617148628643
390, 0.0003616018016770
400, 0.0003614908548536
410, 0.0003613819313688
420, 0.0003612749462210
430, 0.0003611698199017
440, 0.0003610664779212
450, 0.0003609648503868
460, 0.0003608648716230
470, 0.0003607664798327
480, 0.0003606696167902
490, 0.0003605742275658
500, 0.0003604802602760
510, 0.0003603876658578
520, 0.0003602963978628
