#Iter, abs. error
10, 0.0000278521980753
20, 0.0000028669587393
30, 0.0000025148319826
40, 0.0000023178366844
50, 0.0000021843487921
60, 0.0000020851662066
70, 0.0000020072773290
80, 0.0000019438057576
90, 0.0000018906487009
100, 0.0000018451577905
110, 0.0000018055346248
120, 0.0000017705149997
130, 0.0000017391869249
140, 0.0000017108783327
150, 0.0000016850845166
160, 0.0000016614197346
170, 0.0000016395841768
180, 0.0000016193410057
190, 0.0000016005001485
200, 0.0000015829066984
210, 0.0000015664325131
220, 0.0000015509700632
230, 0.0000015364278843
240, 0.0000015227271862
250, 0.0000015097993039
260, 0.0000014975837672
270, 0.0000014860268276
280, 0.0000014750803247
290, 0.0000014647008068
300, 0.0000014548488419
310, 0.0000014454884724
320, 0.0000014365867788
330, 0.0000014281135254
340, 0.0000014200408697
350, 0.0000014123431201
360, 0.0000014049965310
370, 0.0000013979791273
380, 0.0000013912705524
390, 0.0000013848519337
400, 0.0000013787057642
410, 0.0000013728157953
420, 0.0000013671669403
430, 0.0000013617451866
440, 0.0000013565375147
450, 0.0000013515318247
460, 0.0000013467168677
470, 0.0000013420821826
480, 0.0000013376180378
490, 0.0000013333153770
500, 0.0000013291657688
510, 0.0000013251613601
