#Iter, abs. error
10, 0.0010066164469617
20, 0.0010065794925073
30, 0.0010065527418510
40, 0.0010065306867184
50, 0.0010065115369989
60, 0.0010064944465048
70, 0.0010064789221473
80, 0.0010064646422793
90, 0.0010064513820885
100, 0.0010064389768505
110, 0.0010064273015637
120, 0.0010064162587214
130, 0.0010064057705389
140, 0.0010063957737940
150, 0.0010063862162828
160, 0.0010063770543127
170, 0.0010063682508858
180, 0.0010063597743532
190, 0.0010063515973985
200, 0.0010063436962577
210, 0.0010063360501100
220, 0.0010063286405966
230, 0.0010063214514361
240, 0.0010063144681124
250, 0.0010063076776203
260, 0.0010063010682561
270, 0.0010062946294430
280, 0.0010062883515858
290, 0.0010062822259477
300, 0.0010062762445466
310, 0.0010062704000666
320, 0.0010062646857823
330, 0.0010062590954935
340, 0.0010062536234689
350, 0.0010062482643973
360, 0.0010062430133453
370, 0.0010062378657201
380, 0.0010062328172365
390, 0.0010062278638890
400, 0.0010062230019257
410, 0.0010062182278267
420, 0.0010062135382836
430, 0.0010062089301818
440, 0.0010062044005852
450, 0.0010061999467214
460, 0.0010061955659693
470, 0.0010061912558477
480, 0.0010061870140045
490, 0.0010061828382079
500, 0.0010061787263378
