#Iter, abs. error
10, 0.0001957433343350
20, 0.0001226398514778
30, 0.0000978828074572
40, 0.0000842898625615
50, 0.0000751398307159
60, 0.0000684478613790
70, 0.0000633110550435
80, 0.0000592135716020
90, 0.0000558335840631
100, 0.0000529895339898
110, 0.0000505669620086
120, 0.0000484809603286
130, 0.0000466653831424
140, 0.0000450689262320
150, 0.0000436520198223
160, 0.0000423840680409
170, 0.0000412412411409
180, 0.0000402048026878
190, 0.0000392598463890
200, 0.0000383943368993
210, 0.0000375983894648
220, 0.0000368637434785
230, 0.0000361833892938
240, 0.0000355513087717
250, 0.0000349622942908
260, 0.0000344118183681
270, 0.0000338959343755
280, 0.0000334111961504
290, 0.0000329545897016
300, 0.0000325234736596
310, 0.0000321155270070
320, 0.0000317287034676
330, 0.0000313611921686
340, 0.0000310113841457
350, 0.0000306778441429
360, 0.0000303592870505
370, 0.0000300545582884
380, 0.0000297626174545
390, 0.0000294825246212
400, 0.0000292134287535
410, 0.0000289545578131
420, 0.0000287052102091
430, 0.0000284647473351
440, 0.0000282325869978
450, 0.0000280081975935
460, 0.0000277910929267
470, 0.0000275808275908
