#Iter, abs. error
10, 0.0010325063412904
20, 0.0010324494505018
30, 0.0010324101182629
40, 0.0010323792772663
50, 0.0010323535173267
60, 0.0010323311729497
70, 0.0010323113031812
80, 0.0010322933223339
90, 0.0010322768393538
100, 0.0010322615788721
110, 0.0010322473387644
120, 0.0010322339656858
130, 0.0010322213401475
140, 0.0010322093669758
150, 0.0010321979689670
160, 0.0010321870825204
170, 0.0010321766545459
180, 0.0010321666402176
190, 0.0010321570013070
200, 0.0010321477049215
210, 0.0010321387225354
220, 0.0010321300292333
230, 0.0010321216031124
240, 0.0010321134248051
250, 0.0010321054770932
260, 0.0010320977445937
270, 0.0010320902135004
280, 0.0010320828713703
290, 0.0010320757069450
300, 0.0010320687100009
310, 0.0010320618712228
320, 0.0010320551820965
330, 0.0010320486348169
340, 0.0010320422222092
350, 0.0010320359376610
360, 0.0010320297750636
370, 0.0010320237287602
380, 0.0010320177935020
390, 0.0010320119644083
400, 0.0010320062369320
410, 0.0010320006068295
420, 0.0010319950701335
430, 0.0010319896231286
440, 0.0010319842623305
450, 0.0010319789844664
460, 0.0010319737864580
470, 0.0010319686654060
480, 0.0010319636185764
490, 0.0010319586433875
500, 0.0010319537373990
