#Iter, abs. error
10, 0.0000012622146346
20, 0.0000005461088971
30, 0.0000004956647439
40, 0.0000004625412281
50, 0.0000004382904007
60, 0.0000004193729931
70, 0.0000004039859955
80, 0.0000003910933616
90, 0.0000003800482429
100, 0.0000003704214076
110, 0.0000003619143944
120, 0.0000003543118351
130, 0.0000003474535670
140, 0.0000003412174679
150, 0.0000003355084373
160, 0.0000003302510716
170, 0.0000003253846452
180, 0.0000003208595828
190, 0.0000003166349238
200, 0.0000003126764624
210, 0.0000003089553605
220, 0.0000003054470959
230, 0.0000003021306540
240, 0.0000002989878992
250, 0.0000002960030792
260, 0.0000002931624307
270, 0.0000002904538634
280, 0.0000002878667029
290, 0.0000002853914813
300, 0.0000002830197647
310, 0.0000002807440099
320, 0.0000002785574451
330, 0.0000002764539699
340, 0.0000002744280705
350, 0.0000002724747479
360, 0.0000002705894568
370, 0.0000002687680529
380, 0.0000002670067482
390, 0.0000002653020712
400, 0.0000002636508337
410, 0.0000002620501010
420, 0.0000002604971661
430, 0.0000002589895271
440, 0.0000002575248673
450, 0.0000002561010376
460, 0.0000002547160409
470, 0.0000002533680185
480, 0.0000002520552376
490, 0.0000002507760804
500, 0.0000002495290342
