#Iter, abs. error
10, 0.0000186839910794
20, 0.0000150708725676
30, 0.0000134126900899
40, 0.0000123775567726
50, 0.0000116420368662
60, 0.0000110797986110
70, 0.0000106292720370
80, 0.0000102561461548
90, 0.0000099394828284
100, 0.0000096656338044
110, 0.0000094252448340
120, 0.0000092116462004
130, 0.0000090199278472
140, 0.0000088463784949
150, 0.0000086881301292
160, 0.0000085429241825
170, 0.0000084089528501
180, 0.0000082847484595
190, 0.0000081691045144
200, 0.0000080610181794
210, 0.0000079596476188
220, 0.0000078642798397
230, 0.0000077743061014
240, 0.0000076892028645
250, 0.0000076085168576
260, 0.0000075318532448
270, 0.0000074588661579
280, 0.0000073892510522
290, 0.0000073227384825
300, 0.0000072590889969
310, 0.0000071980889175
320, 0.0000071395468300
330, 0.0000070832906456
340, 0.0000070291651275
350, 0.0000069770297965
360, 0.0000069267571494
370, 0.0000068782311354
380, 0.0000068313458479
390, 0.0000067860043954
400, 0.0000067421179246
410, 0.0000066996047703
420, 0.0000066583897138
430, 0.0000066184033336
440, 0.0000065795814353
450, 0.0000065418645488
460, 0.0000065051974841
470, 0.0000064695289374
480, 0.0000064348111415
490, 0.0000064009995534
500, 0.0000063680525764
510, 0.0000063359313100
